call_order,egpack,xml,message_tag_index,order_in_message,text_attr,id,jp,speaker_id,speaker_jp,status,same_id_total_egpacks,xml_attrs,deepseek_model,deepseek_prompt_mode,deepseek_cn_raw
259,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,239,1,text,game_t00258,「元々浸水区画が多かったんで、\w許容応力を超えたんだと思います。それで、\w一気に浸水が進んで…\w…\w」,game_s00011,リリア,ok,1,"__line__=""23150"" speaker=""$game_s00011"" text=""$game_t00258"" voice=""010_リリア_A_L0015""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""原本浸水区划就多，所以我认为超过了容许应力。于是，浸水一下子加剧了……""}"
260,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,240,1,text,game_t00259,「…\w…\wとっさに強化装備をつかんで救命艇に飛び乗るのがやっとで…\w…\w」,game_s00011,リリア,ok,1,"__line__=""23200"" speaker=""$game_s00011"" text=""$game_t00259"" voice=""010_リリア_A_L0016""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“……好不容易才抓起强化装备跳上救生艇……”""}"
261,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,241,1,text,game_t00260,「…\w…\w…\w…\w」,game_s00005,ダリル,ok,1,"__line__=""23210"" speaker=""$game_s00005"" text=""$game_t00260""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「…………」""}"
262,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,242,1,text,game_t00261,「でも、\w他にも何隻かボートが展開したのは目撃してるんです！　他の救命艇はすぐに離れてはぐれてしまいましたけど…\w…\w」,game_s00011,リリア,ok,1,"__line__=""23270"" speaker=""$game_s00011"" text=""$game_t00261"" voice=""010_リリア_A_L0017""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""但是，我也目击到了其他几艘船展开！其他的救生艇虽然很快就分散走散了……""}"
263,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,243,1,text,game_t00262,…\w…\w…\w…\w！,,,ok,1,"__line__=""23280"" text=""$game_t00262""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""…………！""}"
264,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,244,1,text,game_t00263,そういうことか…\w…\wと言うより、\w当然だよな。救命艇が１隻だけなワケがない。,,,ok,1,"__line__=""23290"" text=""$game_t00263""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""原来是这样……不如说，理所当然吧。救生艇不可能只有一艘。""}"
265,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,245,1,text,game_t00264,でも…\w…\w。,,,ok,1,"__line__=""23300"" text=""$game_t00264""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""但是……。""}"
266,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,246,1,text,game_t00265,「お願いです！　今から捜索すればきっとまだ――！」,game_s00011,リリア,ok,1,"__line__=""23350"" speaker=""$game_s00011"" text=""$game_t00265"" voice=""010_リリア_A_L0018""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""求您了！现在开始搜索的话一定还——！""}"
267,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,247,1,text,game_t00266,「…\w…\w…\w…\w」,game_s00001,ウィル,ok,1,"__line__=""23430"" speaker=""$game_s00001"" text=""$game_t00266"" voice=""ウィル_A_Z0066""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「…………」""}"
268,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,248,1,text,game_t00267,「…\w…\w…\w…\w」,game_s00005,ダリル,ok,1,"__line__=""23510"" speaker=""$game_s00005"" text=""$game_t00267""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「…………」""}"
269,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,249,1,text,game_t00268,…\w…\wここは、\w隊長に切り出してもらった方がいいな…\w…\w。上からの台詞にした方がまだ受け入れやすいだろう…\w…\w。,,,ok,1,"__line__=""23540"" text=""$game_t00268""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""……这里，还是让队长先开口比较好……。用上级的台词的话，还更容易接受吧……。""}"
270,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,250,1,text,game_t00269,「…\w…\wすまないんだけどね、\w捜索隊は出せないんだよ」,game_s00005,ダリル,ok,1,"__line__=""23660"" speaker=""$game_s00005"" text=""$game_t00269"" voice=""020_ダリル_A_D0070""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“……不好意思啊，搜索队不能派出去。”""}"
271,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,251,1,text,game_t00270,「え――？」,game_s00011,リリア,ok,1,"__line__=""23680"" speaker=""$game_s00011"" text=""$game_t00270"" voice=""010_リリア_A_L0019""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「诶——？」""}"
272,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,252,1,text,game_t00271,「アタシらの推進剤もそろそろ余裕がない…\w…\w今日はお嬢ちゃんを乗せて戻るのがやっとなんだよ」,game_s00005,ダリル,ok,1,"__line__=""23690"" speaker=""$game_s00005"" text=""$game_t00271"" voice=""020_ダリル_A_D0071""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""我们的推进剂也快不够了……今天能载着你回去就已经是极限了。""}"
273,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,253,1,text,game_t00272,「だったら――！　艦隊に連絡して捜索隊を――！」,game_s00011,リリア,ok,1,"__line__=""23760"" speaker=""$game_s00011"" text=""$game_t00272"" voice=""010_リリア_A_L0020""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「那就――！联系舰队派出搜索队――！」""}"
274,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,254,1,text,game_t00273,「母艦に報告は入れてるよ。今頃、\w向こうでも検討はしてるだろうさ。気持ちはわからないでもないが、\w今はアンタの身体のほうが心配だ」,game_s00005,ダリル,ok,1,"__line__=""23770"" speaker=""$game_s00005"" text=""$game_t00273"" voice=""020_ダリル_A_D0072""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""已经向母舰报告了。现在那边应该也在讨论吧。虽然不是不能理解你的心情，但现在我更担心你的身体。""}"
275,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,255,1,text,game_t00274,「私なら大丈夫ですから――」,game_s00011,リリア,ok,1,"__line__=""23810"" speaker=""$game_s00011"" text=""$game_t00274"" voice=""010_リリア_A_L0021""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「我的话没关系——」""}"
276,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,256,1,text,game_t00275,随分食い下がるけど、\w彼女からすれば当然の反応だよな…\w…\w。,,,ok,1,"__line__=""23870"" text=""$game_t00275""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""虽然纠缠得很紧，但从女性角度来看，这是理所当然的反应吧……。""}"
277,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,257,1,text,game_t00276,自分は助かっても仲間がいる、\wしかも救助したのは母艦付きの戦術機。期待するなってほうが無理だ。,,,ok,1,"__line__=""23880"" text=""$game_t00276""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""自己得救了还有同伴在，而且救助的是带母舰的战术机。不让人期待才是不可能的。""}"
278,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,258,1,text,game_t00277,…\w…\wそろそろ、\w俺も口を挟んだ方がいいな…\w…\w。,,,ok,1,"__line__=""23890"" text=""$game_t00277""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""……差不多，我也该插嘴了……。""}"
279,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,259,1,text,game_t00278,「…\w…\w母艦の方でも、\wそう簡単に戦術機を出すわけにはいかないんだ」,game_s00001,ウィル,ok,1,"__line__=""23930"" speaker=""$game_s00001"" text=""$game_t00278"" voice=""ウィル_A_Z0067""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“……母舰那边也不能轻易出动战术机。”""}"
280,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,260,1,text,game_t00279,「どうして…\w…\w同じ海兵隊員の命が掛かってるんですよ！　艦載ヘリとか、\w近隣の基地に要請とか色々――」,game_s00011,リリア,ok,1,"__line__=""23940"" speaker=""$game_s00011"" text=""$game_t00279"" voice=""010_リリア_A_L0022""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「为什么……同样都是海军陆战队员的命啊！舰载直升机也好，向附近基地请求支援也好，明明有很多办法――」""}"
281,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,261,1,text,game_t00280,「ヘリはもう無いし、\w要請もできない」,game_s00005,ダリル,ok,1,"__line__=""23990"" speaker=""$game_s00005"" text=""$game_t00280"" voice=""020_ダリル_A_D0073""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""直升机已经没有了，也无法请求支援。""}"
282,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,262,1,text,game_t00281,「そんな…\w…\wだって、\wＪＦＫは…\w…\w」,game_s00011,リリア,ok,1,"__line__=""24060"" speaker=""$game_s00011"" text=""$game_t00281"" voice=""010_リリア_A_L0023""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「怎么会……可是，JFK是……」""}"
283,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,263,1,text,game_t00282,本当のことを言うしかない…\w…\w。,,,ok,1,"__line__=""24080"" text=""$game_t00282""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""只能说实话了……。""}"
284,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,264,1,text,game_t00283,「アタシらも漂流の身なのさ。シェルベリ少尉よりは遥かにマシだろうけどね」,game_s00005,ダリル,ok,1,"__line__=""24090"" speaker=""$game_s00005"" text=""$game_t00283"" voice=""020_ダリル_A_D0074""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""我们也是漂流之身。不过比起谢尔贝里少尉要好得多吧。""}"
285,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,265,1,text,game_t00284,「嘘…\w…\wじゃあまさか…\w…\w…\w…\w」,game_s00011,リリア,ok,1,"__line__=""24170"" speaker=""$game_s00011"" text=""$game_t00284"" voice=""010_リリア_A_L0024""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「嘘……难道说…………」""}"
286,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,266,1,text,game_t00285,「…\w…\w…\w…\w」,game_s00001,ウィル,ok,1,"__line__=""24180"" speaker=""$game_s00001"" text=""$game_t00285"" voice=""ウィル_A_Z0068""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「…………」""}"
287,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,267,1,text,game_t00286,辛いよな…\w…\w。一度希望が見えて壊されるのは…\w…\w。,,,ok,1,"__line__=""24220"" text=""$game_t00286""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""很痛苦吧……。一旦看到希望又被摧毁……。""}"
288,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,268,1,text,game_t00287,でも、\w彼女の命に関してはもう安心なんだ。そこで納得してくれるといいんだけど…\w…\w。,,,ok,1,"__line__=""24230"" text=""$game_t00287""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""但是，关于她的生命已经可以放心了。要是她能接受就好了……。""}"
289,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,269,1,text,game_t00288,「…\w…\wよくやったよ、\wアンタは仲間の分まで生き抜いたんだ」,game_s00005,ダリル,ok,1,"__line__=""24360"" speaker=""$game_s00005"" text=""$game_t00288"" voice=""020_ダリル_A_D0075""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“……干得好，你连同伴的份一起活下来了。”""}"
290,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,270,1,text,game_t00289,「…\w…\w…\w…\w」,game_s00011,リリア,ok,1,"__line__=""24370"" speaker=""$game_s00011"" text=""$game_t00289""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「…………」""}"
291,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,271,1,text,game_t00290,「ここからすぐのところに中継機も設置してある。ここらに救命艇が近づけば確実に拾えるから安心しな」,game_s00005,ダリル,ok,1,"__line__=""24430"" speaker=""$game_s00005"" text=""$game_t00290"" voice=""020_ダリル_A_D0076""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""从这里不远处也设置了中继机。如果救生艇靠近这里，肯定能接到，放心吧。""}"
292,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,272,1,text,game_t00291,「どういう…\w…\wことですか…\w…\w？　中継機…\w…\w？」,game_s00011,リリア,ok,1,"__line__=""24500"" speaker=""$game_s00011"" text=""$game_t00291"" voice=""010_リリア_A_L0025""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「这是……怎么回事……？中继机……？」""}"
293,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,273,1,text,game_t00292,「輸送艦に乗ってたなら、\wあの時から通信障害には気づいてただろう？　あれは今も続いてるんだ」,game_s00001,ウィル,ok,1,"__line__=""24510"" speaker=""$game_s00001"" text=""$game_t00292"" voice=""ウィル_A_Z0069""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""如果当时你乘坐运输舰的话，应该早就注意到通信故障了吧？那个问题现在还在持续。""}"
294,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,274,1,text,game_t00293,あの日以来徐々にひどくなり、\w遂には長距離通信能力をほぼ奪われるに至った謎の現象。,,,ok,1,"__line__=""24550"" text=""$game_t00293""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""自那天以来逐渐恶化，最终导致长距离通信能力几乎被剥夺的神秘现象。""}"
295,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,275,1,text,game_t00294,だからこそ、\w俺たちも探検隊みたいな真似をする羽目になってるんだ。,,,ok,1,"__line__=""24560"" text=""$game_t00294""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""正因为如此，我们才不得不像探险队那样做。""}"
296,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,276,1,text,game_t00295,「…\w…\w…\w…\w」,game_s00011,リリア,ok,1,"__line__=""24570"" speaker=""$game_s00011"" text=""$game_t00295""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「…………」""}"
297,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,277,1,text,game_t00296,「ウィルの言ってることは本当だよ。どの道、\w中継機が信号を拾わなきゃ捜索は無理なのさ」,game_s00005,ダリル,ok,1,"__line__=""24700"" speaker=""$game_s00005"" text=""$game_t00296"" voice=""020_ダリル_A_D0077""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""威尔说的是真的。不管怎样，如果中继机收不到信号，搜索是不可能的。""}"
298,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,278,1,text,game_t00297,「このだだっ広い海域に、\w数機ぽっちの戦術機じゃあね」,game_s00005,ダリル,ok,1,"__line__=""24770"" speaker=""$game_s00005"" text=""$game_t00297"" voice=""020_ダリル_A_D0078""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「在这片广阔的海域，区区几架战术机可不行啊」""}"
299,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,279,1,text,game_t00298,「捜索は…\w…\w無理…\w…\w」,game_s00011,リリア,ok,1,"__line__=""24780"" speaker=""$game_s00011"" text=""$game_t00298"" voice=""010_リリア_A_L0026""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「搜索……不可能……」""}"
300,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,280,1,text,game_t00299,「…\w…\w推進剤も無駄にはできないんだ。すまない、\w本当に…\w…\w」,game_s00001,ウィル,ok,1,"__line__=""24790"" speaker=""$game_s00001"" text=""$game_t00299"" voice=""ウィル_A_Z0070""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“……推进剂也不能浪费。抱歉，真的……”""}"
301,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,281,1,text,game_t00300,クソ…\w…\w。誰かが生きてるなら、\w俺だって本当は助けてやりたい…\w…\w。,,,ok,1,"__line__=""24800"" text=""$game_t00300""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""该死……。有人活着的话，我其实也想救他们……。""}"
302,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,282,1,text,game_t00301,「…\w…\w…\w…\w」,game_s00011,リリア,ok,1,"__line__=""24810"" speaker=""$game_s00011"" speaker_impl=""__nobody__"" text=""$game_t00301"" voice=""010_リリア_A_L0027""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「…………」""}"
303,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,283,1,text,game_t00302,「…\w…\wまずは艦に戻るよ。話はそれからだ。いいね？」,game_s00005,ダリル,ok,1,"__line__=""24880"" speaker=""$game_s00005"" text=""$game_t00302"" voice=""020_ダリル_A_D0079""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“……首先回舰吧。话等之后再说。可以吧？”""}"
304,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,284,1,text,game_t00303,「了解、\wです…\w…\w」,game_s00011,リリア,ok,1,"__line__=""24900"" speaker=""$game_s00011"" text=""$game_t00303"" voice=""010_リリア_A_L0028""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""了解，是……""}"
305,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,285,1,text,game_t00304,…\w…\w分かってくれたか…\w…\w。,,,ok,1,"__line__=""24910"" text=""$game_t00304""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""……你理解了吗……。""}"
306,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,286,1,text,game_t00305,「ナイヴス１よりソルティ・ベース、\w救命艇より生存者１名を確保、\w乗員は他に無し」,game_s00005,ダリル,ok,1,"__line__=""25080"" speaker=""$game_s00005"" text=""$game_t00305"" voice=""020_ダリル_A_D0080""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「黑刃1呼叫索尔蒂基地，从救生艇上救出1名幸存者，无其他乘员」""}"
307,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,287,1,text,game_t00306,「生存者は米国海兵隊第２６海兵戦術機甲群所属、\wリリア・シェルベリ少尉」,game_s00005,ダリル,ok,1,"__line__=""25090"" speaker=""$game_s00005"" text=""$game_t00306"" voice=""020_ダリル_A_D0081""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「幸存者是美国海军陆战队第26海军陆战队战术机甲群所属，莉莉娅·谢尔贝里少尉」""}"
308,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,288,1,text,game_t00307,「若干の衰弱はあるがバイタルに問題なし。戦術機にて搬送可能。データ転送する」,game_s00005,ダリル,ok,1,"__line__=""25120"" speaker=""$game_s00005"" text=""$game_t00307"" voice=""020_ダリル_A_D0082""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「有若干衰弱但生命体征无问题。可用战术机搬运。进行数据传送」""}"
309,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,289,1,text,game_t00308,「――ソルティ・ベース了解、\w医療チームにデータを回しておく。詳細は帰投後に報告せよ」,game_s00018,ＪＦＫオペレーター,ok,1,"__line__=""25130"" speaker=""$game_s00018"" text=""$game_t00308"" voice=""060_JFKオペレーター１_A_Z0005""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“——索尔蒂基地收到，医疗团队的数据已转交。详细情况待返回后报告。”""}"
310,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,290,1,text,game_t00309,「ナイヴス１了解。これより帰投する」,game_s00005,ダリル,ok,1,"__line__=""25150"" speaker=""$game_s00005"" text=""$game_t00309"" voice=""020_ダリル_A_D0083""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「黑刃1了解。现在返航」""}"
311,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,291,1,text,game_t00310,「さて、\wと」,game_s00005,ダリル,ok,1,"__line__=""25240"" speaker=""$game_s00005"" text=""$game_t00310"" voice=""020_ダリル_A_D0084""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「那么，」""}"
312,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,292,1,text,game_t00311,「ウィルバート・Ｄ・コリンズ少尉！」,game_s00005,ダリル,ok,1,"__line__=""25330"" speaker=""$game_s00005"" text=""$game_t00311"" voice=""020_ダリル_A_D0085""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""威尔伯特·D·柯林斯少尉！""}"
313,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,293,1,text,game_t00312,「は！」,game_s00001,ウィル,ok,1,"__line__=""25340"" speaker=""$game_s00001"" text=""$game_t00312"" voice=""ウィル_A_Z0071""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「哈！」""}"
314,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,294,1,text,game_t00313,「シェルベリ少尉を貴様の機体に乗せて差し上げろ」,game_s00005,ダリル,ok,1,"__line__=""25380"" speaker=""$game_s00005"" text=""$game_t00313"" voice=""020_ダリル_A_D0086""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""把谢尔贝里少尉放到你的机体上""}"
315,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,295,1,text,game_t00314,「は！　…\w…\wは！？」,game_s00001,ウィル,ok,1,"__line__=""25440"" speaker=""$game_s00001"" text=""$game_t00314"" voice=""ウィル_A_Z0072""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「哈！　……哈！？」""}"
316,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,296,1,text,game_t00315,「…\w…\w…\w…\w！」,game_s00011,リリア,ok,1,"__line__=""25490"" speaker=""$game_s00011"" speaker_impl=""__nobody__"" text=""$game_t00315"" voice=""010_リリア_A_L0029""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「…………！」""}"
317,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,297,1,text,game_t00316,ちょっ…\w…\wちょっと待て隊長！　何を言ってるか本当に分かってるのか！？,,,ok,1,"__line__=""25500"" text=""$game_t00316""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""等……等一下队长！你真的明白自己在说什么吗！？""}"
318,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,298,1,text,game_t00317,「なんだウィル、\w何か文句でもあるのかい？」,game_s00005,ダリル,ok,1,"__line__=""25560"" speaker=""$game_s00005"" text=""$game_t00317"" voice=""020_ダリル_A_D0087""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“怎么了威尔，你有什么不满吗？”""}"
319,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,299,1,text,game_t00318,「…\w…\wは。いえ…\w…\wその、\w恐れながら、\w我々のＦ－１８Ｅは単座であります」,game_s00001,ウィル,ok,1,"__line__=""25570"" ruby=""$game_t00318_ruby"" speaker=""$game_s00001"" text=""$game_t00318"" voice=""ウィル_A_Z0073""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「……是。不……那个，恕我直言，我们的F-18E是单座的」""}"
320,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,300,1,text,game_t00319,「それがどうした」,game_s00005,ダリル,ok,1,"__line__=""25590"" speaker=""$game_s00005"" text=""$game_t00319"" voice=""020_ダリル_A_D0088""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""那又怎样""}"
321,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,301,1,text,game_t00320,「いや、\wだからその…\w…\wシェルベリ少尉を運ぶのであれば、\wハーネス固定で小官の膝の上、\wということになりますが」,game_s00001,ウィル,ok,1,"__line__=""25600"" speaker=""$game_s00001"" text=""$game_t00320"" voice=""ウィル_A_Z0074""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""“不，所以那个……如果要运送谢尔贝里少尉的话，就是用安全带固定在我膝盖上的意思。”""}"
322,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,302,1,text,game_t00321,「そのとおりだな。それが、\wどうした？」,game_s00005,ダリル,ok,1,"__line__=""25630"" speaker=""$game_s00005"" text=""$game_t00321"" voice=""020_ダリル_A_D0089""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「说得对。那又怎么样？」""}"
323,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,303,1,text,game_t00322,「その…\w…\wこのようなケースは、\w女性同士の方がよろし――」,game_s00001,ウィル,ok,1,"__line__=""25700"" speaker=""$game_s00001"" text=""$game_t00322"" voice=""ウィル_A_Z0075""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""「那个……这种情况，女性之间比较合适——」""}"
324,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01.xml,304,1,text,game_t00323,「却下する」,game_s00005,ダリル,ok,1,"__line__=""25800"" speaker=""$game_s00005"" text=""$game_t00323"" voice=""020_ダリル_A_D0090""",deepseek-v4-flash,json-cn-only-thinking-disabled-controls-stripped-current-jp-only,"{""cn"":""驳回""}"
