call_order,stable_id,rio_file,scene,source_text_sha256,translated_text
97,pf:static:photonflowers11.rio.002:199353776:00040119,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,D504925D2B7452A1BB44FB8524542F537E6B9F86AFE7F2327295F833EEFB75EC,那个人曾是我就读的公立中等学校的英语老师。<01>
98,pf:static:photonflowers11.rio.002:199353776:00040323,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,15CF03D44E3232CBE09F373155E8E787D28B0B2419E70C46B2BBA21917ED01FC,他的课经常跑题，变成哲学方面的谈话，<03>一部分同学嫌这些内容枯燥，对他颇有微词。<01>
99,pf:static:photonflowers11.rio.002:199353776:00040671,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,22B7446FA60CE7C3A7B7F27BCBB800A415A3394C34BEE0D83744889295446E42,不过，<03>他总是积极地讲述心灵的深邃与人的无限可能，<03>包括我在内，<03>许多人都深受触动。<01>
100,pf:static:photonflowers11.rio.002:199353776:00041089,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,86C711B1341EC050D3474723F7A7410CA9D3C8F808553851B40F2EDABEBBBAAC,后来，随着大陆战事加剧，修订后的《教育基本法》开始施行，<03>而在第二年，<03>我从中等学校毕业。<01>
101,pf:static:photonflowers11.rio.002:199353776:00041455,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,9D46C2AD279F867F01E315664BDB0B2A3EF93324E411EB1F4E543BC3D99CA793,升入高等学校后，<03>我修习了依照修法内容制定、军事色彩浓厚的课程，<03>每当对这些内容感到不对劲，他的话便会重新浮现在我心中。<01>
102,pf:static:photonflowers11.rio.002:199353776:00041927,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,FB52401C210554FE7C5DB32E84F0C248866A36EFE10D9C22848A568FB1B0F4E8,——语言、<03>艺术、<03>历史、<03>风俗……<03>……<03>无论是什么，<03>只要了解对方，就能加深相互理解，<03>消除彼此的猜忌。<01>
103,pf:static:photonflowers11.rio.002:199353776:00042451,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,AFD7A88B79849E16274A34186CD096CE3FAEE12ADA8AFE091F44173F668E298E,他所倡导的、<03>通过教育实现的和平互融……<03>……<03>只要对方是人，<03>那就绝不会只是空想。<01>
104,pf:static:photonflowers11.rio.002:199353776:00042841,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,4CA4DBCD385191982E00EFC7E2E23DE7305AA727534F0EBA815CD4AB5A0DF8AA,然而，<03>面对怀着明确敌意向我们袭来的异星起源生命体，<03>现实也确实容不得我们再从容地谈论这些。<01>
105,pf:static:photonflowers11.rio.002:199353776:00043227,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,9BC2B9DD121AF302B515899FC92BC9D51711BCA756C2005D7E989597123DA373,被逼入绝境的人类，<03>正在试图舍弃这件武器。<0A>一切『教育』都在逐渐转变成只为生存服务的东西。<01>
106,pf:static:photonflowers11.rio.002:199353776:00043913,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,FFDCF4FB4BA88222A8823A30892E7338BC319EF85AB97CDE8626BE0A94B87DBC,就个人而言，我并不认同战争。<0A>但是，<03>异星生物的侵略也绝不能容忍。<01>
107,pf:static:photonflowers11.rio.002:199353776:00044289,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,150D102EF66AE586EB8F3DA65FC3AD2D9CF5C801FD53F289261E9626EE408049,更何况，<03>如果连用于传承人类智慧的『教育』都要因此遭到舍弃，那就更不能容忍。<01>
108,pf:static:photonflowers11.rio.002:199353776:00044553,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,E65ECABA736400145F8807D2CADD7C3B6DA5DE035ABA1B8AA6C9F28D4BB02276,在义愤的驱使下，我从大学退学，<03>叩响了帝国陆军横滨卫士学校的大门。<01>
109,pf:static:photonflowers11.rio.002:199353776:00044939,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,91A96C7894F2201BB0197EA48DDEE8BF222089DC9DC5435498239F3F363F3768,为了有朝一日，<03>重新找回那个需要真正意义上『教育』的社会。<01>
110,pf:static:photonflowers11.rio.002:199353776:00045181,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,01FE2B222E1DB5F1964D872453E669811D1FE2D2BB4A1D9AC894B70204FBEC52,我不想把自己期望的未来交给别人。<01>
111,pf:static:photonflowers11.rio.002:199353776:00045351,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,5AAD4D92C03E66A7C02D00C87E03FC887E7BC753831095374590BB1FF9560086,【新井】「——喂，神宫司，<03>你怎么慢得出奇啊。」<01>
112,pf:static:photonflowers11.rio.002:199353776:00045545,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,F57DA6FD78570C171BF5AFE236EBEF8D10BCF9EB4E728FB8B9986B9B7FD4B3A9,新井一脸坏笑地过来跟我搭话。<01>
113,pf:static:photonflowers11.rio.002:199353776:00045679,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,4AF5BE0001CAD78BBAFCF23200054F5DA594BB1625EEE9BEB3D67347027FCBC5,竟然还特意从远处跑来找碴……<03>……<03>这家伙真闲。<01>
114,pf:static:photonflowers11.rio.002:199353776:00045931,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,A709B9E255BBA33C2B44603C68A6F1E87E4B88F24F679264A82E94DA9564408A,【新井】「拜托你别拖后腿了，<03>喂。<0A>要是因为你害我们班挨罚，你打算怎么办？」<01>
115,pf:static:photonflowers11.rio.002:199353776:00046315,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,29C739DABAC2D04A1FCD85FED3D0531BAFBA4F4C8BBBD8635DB8695BD35C41E0,【麻理茉】「……<03>……<03>……<03>……<03>」<01>
116,pf:static:photonflowers11.rio.002:199353776:00046399,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,B2D81AC5196CE974541E10A716D0CDE95030904B19D9DD2AAECBFA707A5168DA,新井是与我同期的训练兵。<0A>同时也是我们班的班长。<01>
117,pf:static:photonflowers11.rio.002:199353776:00046563,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,8ED09B40885D4646C0A9C827D72AA86AB5ADDF9F4FCCDAF96F15C5D2D01DDD86,射击、<03>格斗，以及各种技能都在训练部队中名列第一。<0A>不过，<03>性格却恶劣到了极点。<01>
118,pf:static:photonflowers11.rio.002:199353776:00046947,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,6B8BDF31967ABAC356C6820CE4FE6D926D2E0800CA1E138268FF03607AB656C4,这个男人……<03>……<03>是个极端重男轻女的混蛋。<01>
119,pf:static:photonflowers11.rio.002:199353776:00047117,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,3CA8F2070258A0A1670867C4E0C443098D2A05ECF8FB00B28B4D56DA98AF41BB,他似乎很不满身为女性的我和他一样都是训练兵，<03>动不动就找茬纠缠我。<01>
120,pf:static:photonflowers11.rio.002:199353776:00047499,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,3B3DCE803FD6E3A1FC5CEC38EC69A3940CA90DD1E52A128B5FEEE3A3BEBF810B,【新井】「我说你……<03>……<03>该不会这点训练就把你累趴下了吧？」<01>
121,pf:static:photonflowers11.rio.002:199353776:00047707,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,29C739DABAC2D04A1FCD85FED3D0531BAFBA4F4C8BBBD8635DB8695BD35C41E0,【麻理茉】「……<03>……<03>……<03>……<03>」<01>
122,pf:static:photonflowers11.rio.002:199353776:00047777,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,A7EC3D7599A02854251176CBB985A4F97BF31D4D317E5BBFC4C9961D5B8BFE94,新井第一个出发，<03>现在应该已经充分恢复了。<0A>难怪这么能说。<01>
123,pf:static:photonflowers11.rio.002:199353776:00048071,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,C4C26B73CDAEF4532B72F71B8CCEE7A1ACEE745D4A6C269FD6AA6DC3EF29668C,拜托你回自己的位置去吧……<03>……<03>然后让我好好休息一会儿……<03>……<03>。<01>
124,pf:static:photonflowers11.rio.002:199353776:00048241,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,552C32FCDD684DF6C65B6E60177A251BB62BA1D02DC68B242AB2056399BBECB2,【新井】「要我说多少遍你才明白自己是个累赘？女人就该老老实实退到后方去。」<01>
125,pf:static:photonflowers11.rio.002:199353776:00048657,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,29C739DABAC2D04A1FCD85FED3D0531BAFBA4F4C8BBBD8635DB8695BD35C41E0,【麻理茉】「……<03>……<03>……<03>……<03>」<01>
126,pf:static:photonflowers11.rio.002:199353776:00048727,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,D0068B9D16C46B7450E528BE9415251DAB8BCFE1D5BE29CB9FA35FF4BA3D5DDE,【新井】「平底锅和菜刀，<03>可比步枪轻多了吧？」<01>
127,pf:static:photonflowers11.rio.002:199353776:00048953,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,6C6ACCF181BB6629E4486BBBF4849D8BF25D7EB49DD1DE8ADD1B76540562CD33,周围的训练兵被新井带动，<03>也有气无力地嘿嘿笑了起来。<01>
128,pf:static:photonflowers11.rio.002:199353776:00049209,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,6B6378FC9B7492534504870548F17262122FC820461C6841DD3D523F098DE904,真是的……<03>……<03>都到了恨不得多一个士兵也好的时代，思想还这么陈腐……<03>……<03>。<01>
129,pf:static:photonflowers11.rio.002:199353776:00049547,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,549F7C1B5A674749E5C282ED2C64677E34A0E5B29E41CD21356D66D134B182D4,如今竟还有这么多人，<03>对男女分工抱有这种僵化的观念，实在令人无话可说。<01>
130,pf:static:photonflowers11.rio.002:199353776:00049837,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,19138D7EDEDE0C9296FB69F3C3776E52189A24BE8417BCCD390C68DEB6FDA48F,新井他们同时让我体会到了『教育』的无力，<03>以及教育的重要性。<01>
131,pf:static:photonflowers11.rio.002:199353776:00050147,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,9F3A43237FC000ABBBAD2C45457E4BDF0CFCB7D6B788E5FDBD09717E5827FBCD,【新井】「总而言之，<03>这种程度的训练就让你叫苦连天，<03>那我看你还是放弃成为卫士比较好吧？」<01>
132,pf:static:photonflowers11.rio.002:199353776:00050557,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,C237C1E65CCCFB891D418BF37B2C739ACFB31272B40B2CDD52E850888DE0DD86,只因为我是女人，<03>凭什么就非得被人夺走休息时间……<03>……<03>想到这里，我也开始恼火起来。<01>
133,pf:static:photonflowers11.rio.002:199353776:00050903,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,164EAF6C0C7DB32107E99831B99B20E8707690BABC6B719B20E6E6D4DF2C9950,【麻理茉】「……<03>……<03>照你这么说，<03>除了你以外，<03>所有人都不合格了吧？」<01>
134,pf:static:photonflowers11.rio.002:199353776:00051177,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,7CB90413220C4E56723DB67E7D08C5113F236973E2D745651375E5BF8C16DC79,【新井】「啊？你胡说什么！？」<01>
135,pf:static:photonflowers11.rio.002:199353776:00051321,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,150974C4C5A647688EC7285EB1B4B912AA780D6D69BCAAD8F43537EA67DE5F2F,我扬了扬下巴，<03>示意他看看周围那些人。<01>
136,pf:static:photonflowers11.rio.002:199353776:00051529,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,B42AE8516C94F3957431B3448444C11A1DCA789D05EAB4E62F9DEF2EAE34EB2B,比我先抵达终点的人，<03>现在依旧七歪八倒地瘫坐在地上。<01>
137,pf:static:photonflowers11.rio.002:199353776:00051821,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,03C5CA0EA880B0020F7D411406B5182AECA33C7E487BE6E87DA4A5EF817EF985,今天的训练不是所有人同时出发，<03>所以先抵达终点的也未必就是成绩优秀的人。<01>
138,pf:static:photonflowers11.rio.002:199353776:00052147,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,245F65AFB3CDD41002F8319A664967D5CC45271811B9947DD1CE1FCA89958642,那些到现在已经有充分时间休息的人，<03>连闲聊的力气都没有，<03>面对新井的挖苦，也只能挤出一阵有气无力的笑声。<01>
139,pf:static:photonflowers11.rio.002:199353776:00052583,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,E835A411849121530562187474583E81D80A845216EE2238028A609B4B168E74,但是，<03>我也想像大家一样瘫坐下来休息。<0A>说实话，<03>现在就连开口说话对我而言都很难受。<01>
140,pf:static:photonflowers11.rio.002:199353776:00052953,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,CDF92900CD3C4807F57ED7AF4B8C536701D977689710C0AAA145AA1E7B34F812,要不是新井跑来搭话，<03>我本来可以那样休息的……<03>……<03>！<01>
141,pf:static:photonflowers11.rio.002:199353776:00053147,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,EA872689DA3621D9C41B0E8A262D48B3D9326016FADB85286FF00AFA61D0CC9E,【麻理茉】「也就是说，你想讲的就是，只有还精神十足的你格外优秀，对吧？」<01>
142,pf:static:photonflowers11.rio.002:199353776:00053581,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,DC403AE4F2A6536DFC12F663E425A2C0E94B5C937C1462F852B909B4462B1735,【新井】「他们跟这事没关系。<0A>我说的是你！」<01>
143,pf:static:photonflowers11.rio.002:199353776:00053787,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,5830894E7E5EB648D8037448F057F1026A797D63C8CD2C359AD032CA7A4BE1C4,【麻理茉】「那你凭什么说我不适合当卫士？我哪里拖后腿了！？」<01>
144,pf:static:photonflowers11.rio.002:199353776:00054023,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,7B828D63CC38E0F632A0C1D9DC90CB760D8E1030F2336DAF010927F390AC96C7,【新井】「因为你是女人。<0A>所以才会累成这个样子。」<01>
145,pf:static:photonflowers11.rio.002:199353776:00054235,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,368D8D2E0CD4C24D3BD5D8E4808C8E5887AD58576BBD169A81D044022B358865,【麻理茉】「那么，<03>你是因为身为男人才一点都不累？」<01>
146,pf:static:photonflowers11.rio.002:199353776:00054427,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,F0E8D3937F4E3A8CB6CB5D46C6045F049C14565F5DD9009A69EF2780320F00B7,【新井】「是啊，<03>这种程度的训练算什么。<0A>顶多就是痛痛快快出了一身汗。」<01>
147,pf:static:photonflowers11.rio.002:199353776:00054707,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,EC0787D40DE55B5470F1D3B7FC795B94C91C4DCDD0DD5A956E09C3C9EC2582A0,【麻理茉】「真亏你能面不改色地<03>说出这种谎话……<03>……<03>」<01>
148,pf:static:photonflowers11.rio.002:199353776:00054941,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,0A3AFDC55C4A6572CA15D607DA8D8F4DDE24FCD860EFA42663DE80E1D8FFDD7E,【新井】「你说什么？」<01>
149,pf:static:photonflowers11.rio.002:199353776:00055021,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,E50AB9029FE0E70C3041025697FC6A8E1525759F2ECACF763D3F21E3C068A42A,【麻理茉】「别装傻。<0A>你不也累趴下了，<03>而且还躺到地上休息过吧？<0A>难怪恢复得那么快。」<01>
150,pf:static:photonflowers11.rio.002:199353776:00055423,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,9D38D3D60C37CE4D41CF9D095F2D903DECB1826C40B7BE38DF0D370F88F36AB7,【新井】「你说什么？<0A>……<03>……<03>你这家伙，<03>少在这儿信口开河！」<01>
151,pf:static:photonflowers11.rio.002:199353776:00055599,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,AB3BA81E936EC5C960C47EB6FF4E4E3AF9E42C9B01F19B76F1763702B467DE2F,【麻理茉】「耍帅之前，<03>至少先把身上的土拍干净吧？循环路线上的土可没这么红。」<01>
152,pf:static:photonflowers11.rio.002:199353776:00055977,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,8D171C3470C06D7263F33B12C073A7F674A3B2B54658F2254EA84E99EE1F54C8,【新井】「唔……<03>……<03>！」<01>
153,pf:static:photonflowers11.rio.002:199353776:00056033,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,E90E27CA7018FC1345F7976346CA9F07FF3F4BA30B7FD5BD76CC749FE70E2AF3,在循环路线上匍匐前进时沾上的土是黄褐色。<0A>而新井身体左侧沾了不少红土。<01>
154,pf:static:photonflowers11.rio.002:199353776:00056325,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,62294B23D454A6E3DAC11E8661C1BCCD14089366C49AE7BAC9E698996A47B646,吸满汗水的BDU上，<03>留下了他刚才在附近躺过的铁证。<01>
155,pf:static:photonflowers11.rio.002:199353776:00056605,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,042DD939084E606E5270907968D0925317FC50460E2BEEFD4D8DC12439D5AF3B,这种善于变通的机灵，确实也是士兵所需的才干之一。<0A>可是，<03>至少要做到不被人发现，才算真正够格吧。<01>
156,pf:static:photonflowers11.rio.002:199353776:00056971,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,D922C3CD8B08E76750DDF9AA235637F985A6C10388A0E9A91244912BBE9CF386,总而言之，这个男人，<03>做事总差那么一着。<01>
157,pf:static:photonflowers11.rio.002:199353776:00057087,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,98E5FDFCE01DDF3E631E11356A463ADFCC098AE02E1A6B5A5404C6FD4906144F,——不……<03>……<03>不对。<0A>他是从一开始就瞧不起我，<03>认定我，也就是女人，不会留意到这种细节。<01>
158,pf:static:photonflowers11.rio.002:199353776:00057503,photonflowers11.rio.002,crsa:photonflowers11.rio.002@199353776,261EF5BC48566F812E94E40E493C1A46A3CF0D653FA78934EB4E6ABA410008F3,【麻理茉】「什么时候、谁跟你说过可以躺下休息了——特别优秀的那位？」<01>
